path,type,required,constraints,description
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80CCD1B,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80CCDEmployer,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.PRANDtls,array,N,,
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.PRANDtls[],object,Y,,
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.PRANDtls[].PRANNum,string,N,"{""pattern"":""[0-9]{12}""}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80D,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80DD,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80DDBUsrType,string,N,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2""]}","1 : Self or dependent , 2 : Self or dependent - Senior Citizen"
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.NameOfSpecDisease80DDB,string,N,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""a"",""b"",""c"",""d"",""e"",""f"",""g"",""h"",""i"",""j"",""k"",""l"",""m"",""n""]}",a : Dementia; b : Dystonia Musculorum Deformans; c : Motor Neuron Disease; d : Ataxia; e : Chorea; f : Hemiballismus; g : Aphasia; h: Parkinsons Disease; i : Malignant Cancers; j : Full Blown Acquired Immuno-Deficiency Syndrome (AIDS); k:Chronic Renal failure; l:Hematological disorders; m: Hemophilia; n:Thalassaemia
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80DDB,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80E,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80EE,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80EEA,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80EEB,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80G,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80GG,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Form10BAAckNum,string,N,"{""maxLength"":15}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80GGC,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80U,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80TTA,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80TTB,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.AnyOthSec80CCH,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.TotalChapVIADeductions,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA,object,Y,,Deductions from income
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80C,integer,Y,"{""minimum"":0,""maximum"":150000,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80CCC,integer,Y,"{""minimum"":0,""maximum"":150000,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80CCDEmployeeOrSE,integer,Y,"{""minimum"":0,""maximum"":150000,""exclusiveMinimum"":false}",For Employee/SelfEmployed
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80CCD1B,integer,Y,"{""minimum"":0,""maximum"":50000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80CCDEmployer,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80D,integer,Y,"{""minimum"":0,""maximum"":100000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80DD,integer,Y,"{""minimum"":0,""maximum"":125000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80DDB,integer,Y,"{""minimum"":0,""maximum"":100000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80E,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80EE,integer,N,"{""minimum"":0,""maximum"":50000,""exclusiveMinimum"":false,""exclusiveMaximum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80EEA,integer,N,"{""minimum"":0,""maximum"":150000,""exclusiveMinimum"":false,""exclusiveMaximum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80EEB,integer,N,"{""minimum"":0,""maximum"":150000,""exclusiveMinimum"":false,""exclusiveMaximum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80G,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80GG,integer,Y,"{""minimum"":0,""maximum"":60000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80GGC,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80U,integer,Y,"{""minimum"":0,""maximum"":125000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80TTA,integer,Y,"{""minimum"":0,""maximum"":10000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80TTB,integer,Y,"{""minimum"":0,""maximum"":50000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.AnyOthSec80CCH,integer,Y,"{""minimum"":0,""maximum"":288000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.TotalChapVIADeductions,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.IncomeDeductions.TotalIncome,integer,Y,"{""minimum"":0,""maximum"":5125000,""exclusiveMinimum"":false,""exclusiveMaximum"":false,""default"":0}",
ITR.ITR4.TaxComputation,object,Y,,Tax computation details
ITR.ITR4.TaxComputation.TotalTaxPayable,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TaxComputation.Rebate87A,integer,Y,"{""minimum"":0,""maximum"":60000,""exclusiveMinimum"":false,""exclusiveMaximum"":false,""default"":0}",
ITR.ITR4.TaxComputation.TaxPayableOnRebate,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TaxComputation.EducationCess,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TaxComputation.GrossTaxLiability,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TaxComputation.Section89,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TaxComputation.NetTaxLiability,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",Balance Tax After Relief
ITR.ITR4.TaxComputation.IntrstPay,object,Y,,
ITR.ITR4.TaxComputation.IntrstPay.IntrstPayUs234A,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TaxComputation.IntrstPay.IntrstPayUs234B,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TaxComputation.IntrstPay.IntrstPayUs234C,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TaxComputation.IntrstPay.LateFilingFee234F,integer,Y,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false,""default"":0}",
ITR.ITR4.TaxComputation.IntrstPay.FeeFurnish234I,integer,N,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false,""default"":0}",
ITR.ITR4.TaxComputation.TotTaxPlusIntrstPay,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TaxPaid,object,Y,,Tax paid details
ITR.ITR4.TaxPaid.TaxesPaid,object,Y,,
ITR.ITR4.TaxPaid.TaxesPaid.AdvanceTax,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TaxPaid.TaxesPaid.TDS,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TaxPaid.TaxesPaid.TCS,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",Required for ITR4
ITR.ITR4.TaxPaid.TaxesPaid.SelfAssessmentTax,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TaxPaid.TaxesPaid.TotalTaxesPaid,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TaxPaid.BalTaxPayable,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Refund,object,Y,,Refund details
ITR.ITR4.Refund.RefundDue,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",Refund due if Total Taxes Paid is greater than AggregateTaxInterest
ITR.ITR4.Refund.BankAccountDtls,object,Y,,Bank details
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails,array,N,"{""minItems"":1}",
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[],object,Y,,
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].IFSCCode,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{4}[0][A-Z0-9]{6}""]}",
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].BankName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].BankAccountNo,string,Y,"{""minLength"":1,""maxLength"":20,""allOfPatterns"":["".*[0-9]"","".*[1-9].*""]}",
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].AccountType,string,Y,"{""enum"":[""SB"",""CA"",""CC"",""OD"",""NRO"",""OTH""]}","SB: Savings Account, CA: Current Account,CC: Cash Credit Account, OD: Over draft account, NRO: Non Resident Account, OTH: Other"
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].UseForRefund,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""true"",""false""],""default"":""false""}",
ITR.ITR4.Schedule80G,object,N,,
ITR.ITR4.Schedule80G.Don100Percent,object,N,,
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan,array,N,"{""minItems"":1}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[],object,Y,,
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DoneeWithPanName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].ArnNbr,string,N,"{""maxLength"":25,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",Please enter ARN (Donation reference Number)
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DoneePAN,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{5}[0-9]{4}[A-Z]""]}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].AddressDetail,object,Y,,
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].AddressDetail.AddrDetail,string,Y,"{""minLength"":1,""maxLength"":200,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict,string,Y,"{""minLength"":1,""maxLength"":50,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].AddressDetail.StateCode,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""01"",""02"",""03"",""04"",""05"",""06"",""07"",""08"",""09"",""10"",""11"",""12"",""13"",""14"",""15"",""16"",""17"",""18"",""19"",""20"",""21"",""22"",""23"",""24"",""25"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]}","01-Andaman and Nicobar islands, 02-Andhra Pradesh, 03-Arunachal Pradesh, 04-Assam, 05-Bihar, 06-Chandigarh, 07-Dadra Nagar and Haveli, 08-Daman and Diu, 09- Delhi, 10- Goa, 11-Gujarat, 12- Haryana, 13- Himachal Pradesh, 14-Jammu and Kashmir, 15- Karnataka, 16- Kerala, 17- Lakshadweep, 18-Madhya Pradesh, 19-Maharashtra, 20-Manipur, 21-Meghalaya, 22-Mizoram, 23-Nagaland, 24- Odisha, 25- Puducherry, 26- Punjab, 27-Rajasthan, 28- Sikkim, 29-Tamil Nadu, 30- Tripura, 31-Uttar Pradesh, 32- West Bengal, 33- Chhattisgarh, 34- Uttarakhand, 35- Jharkhand, 36- Telangana, 37- Ladakh"
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].AddressDetail.PinCode,integer,Y,"{""minimum"":100000,""maximum"":999999,""exclusiveMinimum"":false,""pattern"":""[1-9]{1}[0-9]{5}""}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DonationAmtCash,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DonationAmtOtherMode,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].TransactionRefNum,string,N,"{""maxLength"":50}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].IFSCCode,string,N,"{""maxLength"":11,""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{4}[0][A-Z0-9]{6}""]}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].EligibleDonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100Percent.TotDon100PercentCash,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100Percent.TotDon100PercentOtherMode,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100Percent.TotDon100Percent,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100Percent.TotEligibleDon100Percent,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd,object,N,,
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan,array,N,"{""minItems"":1}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[],object,Y,,
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DoneeWithPanName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].ArnNbr,string,N,"{""maxLength"":25,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",Please enter ARN (Donation reference Number)
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DoneePAN,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{5}[0-9]{4}[A-Z]""]}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail,object,Y,,
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.AddrDetail,string,Y,"{""minLength"":1,""maxLength"":200,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict,string,Y,"{""minLength"":1,""maxLength"":50,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.StateCode,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""01"",""02"",""03"",""04"",""05"",""06"",""07"",""08"",""09"",""10"",""11"",""12"",""13"",""14"",""15"",""16"",""17"",""18"",""19"",""20"",""21"",""22"",""23"",""24"",""25"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]}","01-Andaman and Nicobar islands, 02-Andhra Pradesh, 03-Arunachal Pradesh, 04-Assam, 05-Bihar, 06-Chandigarh, 07-Dadra Nagar and Haveli, 08-Daman and Diu, 09- Delhi, 10- Goa, 11-Gujarat, 12- Haryana, 13- Himachal Pradesh, 14-Jammu and Kashmir, 15- Karnataka, 16- Kerala, 17- Lakshadweep, 18-Madhya Pradesh, 19-Maharashtra, 20-Manipur, 21-Meghalaya, 22-Mizoram, 23-Nagaland, 24- Odisha, 25- Puducherry, 26- Punjab, 27-Rajasthan, 28- Sikkim, 29-Tamil Nadu, 30- Tripura, 31-Uttar Pradesh, 32- West Bengal, 33- Chhattisgarh, 34- Uttarakhand, 35- Jharkhand, 36- Telangana, 37- Ladakh"
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.PinCode,integer,Y,"{""minimum"":100000,""maximum"":999999,""exclusiveMinimum"":false,""pattern"":""[1-9]{1}[0-9]{5}""}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DonationAmtCash,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DonationAmtOtherMode,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].TransactionRefNum,string,N,"{""maxLength"":50}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].IFSCCode,string,N,"{""maxLength"":11,""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{4}[0][A-Z0-9]{6}""]}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].EligibleDonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.TotDon50PercentNoApprReqdCash,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.TotDon50PercentNoApprReqdOtherMode,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.TotDon50PercentNoApprReqd,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.TotEligibleDon50Percent,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd,object,N,,
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan,array,N,"{""minItems"":1}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[],object,Y,,
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DoneeWithPanName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
